远志,通肝生乳汤,治惊悸失眠、年久心痛、寒痰咳嗽、小便赤浊、高血压、近视眼
合欢皮,舒通汤,治健忘失眠、肺痈吐血、夜盲症、跌打骨折、筋骨损伤，痈肿疔疮、狂犬咬伤
茯神,归脾汤,治虚烦失眠、心跳不安、忧郁失眠、心悸怔忡
夜交藤,公鸡殖酒合剂,治各型失眠症、中老年晕眩、男性不育、腋疽、痔疮
龙眼肉,安魂汤,治心悸怔忡、心虚头晕、美尼氏综合症、脾虚泄泻、产后浮肿
灵芝草,灵乌二仁汤,治心悸健忘、老年虚弱、咳嗽虚喘、慢性气管炎、各型肝炎
夹竹桃,,治心力衰竭、哮喘、癫痫
含羞草,,治神经衰弱、失眠症、带状疱疹
羚羊角,羚角钩藤汤,治高热神昏、中风、偏风、产后中风、目赤翳障、小儿夜啼、子痫
石决明,天麻钩藤饮,治眩晕、小儿惊风、高血压、骨蒸劳热、各种目疾
代赭石,镇肝息风汤,治头痛眩晕、中风后遗症、呃逆呕吐、大便不通、热毒、崩漏、吐血衄血
钩藤,脑血栓1号方,治高血压、中风、哮喘、小儿急惊风、半边风、呕血、子宫下垂、关节痛、胎动不安
天麻,半夏白术天麻汤,治中风瘫痪、头晕头痛、妇人风痹、小儿惊风、高血压、破伤风、风湿脚气
地龙,补活汤,治中风、高热惊痫、头晕头痛、风头痛、热痹、寒温痹、肺热喘息、小便不利、三叉神经痛、窦房结综合症、腮腺炎、耳聋
全蝎,青〓丸,治中风、高血压、动脉硬化、血拴闭塞性脉管炎、惊痫、破伤风、风寒湿痹、乙型脑炎、指头炎、脑外伤头痛、头颈部痛
珍珠母,珍珠母丸,治中风、心悸失眠、女子梦交、视神经萎缩、扁平疣
玳瑁,至宝丹,治中风不语、肝风内动、迎风流泪、热病惊风、痘疮黑陷
刺蒺藜,当归饮子,治头痛眩晕、目赤多泪、胸痛经闭、乳汁不下，荨麻疹、风疹瘙痒、白癜风、肾炎
白僵蚕,金锁正元丹,治中风、风热头痛、小几惊风、肠风下血、肺结核转氨酶不降、呼吸道感染、咽喉肿痛、瘰疠痰核、乳腺炎、疱疹、脑外伤后遗症
蜈蚣,川芎止痛汤,治口眼歪邪、惊痫、破伤风、三叉神经痛、阳痿、骨髓炎、面神经炎、甲沟炎、湿疹、鸡眼、乳汁潴留性囊肿、瘰疠
蛇蜕,五蜕散,治小儿风热、脑囊虫病、乳房肿痛、疔疮肿毒、目翳、白内障、中耳炎、眼睑炎
罗布麻,复方肝舒散,治高血压、肝炎腹胀、头痛头晕
芹菜,芹菜菊花汤,治高血压、心脏病、血清胆固醇过高症、痈肿
国桐叶,,治高血压、冠心病、失眠、银屑病、疮疖肿毒
黄瓜秧,,治高血压、下痢、腹泻、黄水疮
麝香,行军散,治中风神昏、痰热窍闭、口眼歪邪、热毒疮疡、咽喉痛、心腹痛、乳痈、肺痈、跌打损伤、痈疽发背、前列腺炎、淋巴结核、妇女难产、症瘕、头痛
牛黄,安宫牛黄丸,治中风窍闭、中暑、中恶、小儿惊风、热毒疮疡、咽喉肿痛、瘰疠痰核、肺痈、肠痈、乳岩
冰片,泻青丸,治中风痰厥、喉痹、疮疡不敛、目赤肿痛、口舌生疮、咽喉肿痛、颈部淋巴结核
苏合香,冠心苏合丸,治中风、冠心病心绞痛、骨蒸肺痿、腹水病
安息香,补骨脂丸,治中风、痰浊、产后血晕、小儿肚痛
石菖蒲,地黄饮子,治痰浊蒙窍 癫狂、健忘失眠、霍乱 失音 下痢、耳鸣耳聋、风湿关节痛、儿童智力低下、心律不齐
蓖麻子,麻黄膏,治高血压、面瘫、胃下垂、子宫下垂、癫疝、疮毒、发背、破伤风、鼻痔、铁钉、竹木入肉
猪牙皂,急救稀涎散,治中风不语、风邪癫狂、气积、血积、虫积、食积、脚气肿痛
瓜蒂,瓜蒂散,治痰涎停滞、诸痫涎涌、肝炎、滑胎、疔疮
常山,七宝饮,治疟疾、痰饮、内伤血瘀、山岚瘴疟
藜芦,三圣散,治中风、癫痫、疟疾、鼻息肉、头痛鼻塞、癣疮
食盐,盐汤探吐方,治宿食停留、二便不通、前列腺增生、尿潴留、各种脚气、房事后腹痛
万年青,青草利喉散,治风心病、白喉、脱肛、热痰壅盛、跌打损伤
胆矾,白降雪散,治咽喉肿痛、口疮、喉闭、乳蛾、癫痫、牙疳
麻黄根,牡蛎散,治自汗、盗汗、虚汗、阴囊生疮
浮小麦,石膏汤,治自汗、盗汗、骨蒸劳热、产后自汗、喘急头痛、脏躁症
禹余粮,震灵丹,治久泻久痢、大风疠疾、妇女崩漏、带下
五味子,秘精丸,治自汗、盗汗、五更泻、咳嗽气喘、痰中带血、消渴、肝炎、遗精滑精、失眠健忘、美尼氏综合症
莲子,莲实丸,治脾虚久泻、小便白浊、梦滑遗精、妊娠胎动、产后血虚
山茱萸,六味地黄丸,治阴虚盗汗、遗精、尿频、肾虚腰痛、月经过多、崩漏下血、囟开不合、糖尿病、肩凝症
刺猬皮,猬矾双花剂,治胃痛、内外痔出血、前列腺炎、肾结石
向日葵子,葵子升麻汤,治白带、遗精、痢疾、背花、头昏、头痛、耳鸣、腰背痛
赤石脂,桃花汤,治腹泻、下痢、妇女赤白带、漏下、血痔、心痛、疮疡、外伤出血
乌梅,乌梅丸,治久痢久咳、咽喉肿痛、声带、直肠、子宫息肉、蛔虫腹痛、伤寒蛔厥、燥咳痰少、胆囊炎、胆结石、过敏症、皮肤划痕症、胆道蛔虫病、乙型肝炎
椿根白皮,固精丸,治休息痢、大便下血、赤白带下、月经过多、胃溃疡出血
肉豆蔻,硫黄丸,治久泻不止、五更泄泻、大便不实、水泻无度、呕吐气滞、水湿臌胀
诃子,肾附丸,治久泻久痢、白带、白淫、肠风泻血、脱肛、失音失语、结膜炎
罂粟壳,真人养脏汤,治水泻久痢、赤白痢疾、小儿吐泻、喘咳自汗、慢性结肠炎
白矾,豆附丸,治久泻、崩漏下血、便血、肺炎、腮腺炎、精神错乱、湿热黄疸、肺结核咯血、胃炎、胃溃疡、疥疮、脚汗、中耳炎、腋臭、阴部瘙痒、宫颈癌、皮肤癌
石榴皮,白头翁汤,治久泻久痢、久泻脱肛、崩漏带下、妊娠暴下、稻田皮炎、牛皮癣、蛔虫、绦虫、蛲虫
五倍子,紫金锭,治久泻脱肛、崩漏带下、遗精、尿频、盗汗、咳嗽、鼻疳、痔疮、顽癣、带状疱疹、手足皲裂、阴道滴虫病、瘰疠、糖尿病
樗白皮,樗树根丸,治痢疾、遗精、赤白带下、滴虫性阴道炎
金樱子,遗尿方,治遗精遗尿、乳糜尿、多尿症、白带、月经过多、丝虫病、汤火伤
芡实,金锁固金丸,治久痢、遗精滑精、妇女带下、胞衣不下、慢性肾炎
桑螵蛸,桑螵蛸散,治遗精滑泄、小便白浊、虚劳盗汗、疝癜
复盆子,五子衍宗丸,治遗精滑精、肝肾精亏、阳痿、习惯性流产、遗尿
石莲子,小菟丝子丸,治小便赤涩、淋浊带下、遗精、痢疾
莲须,金锁丸,治久泻、消渴、小便白浊、梦滑遗精、崩漏带下、痔漏
香椿芽,香杉驱虫汤,治小儿发热、麻疹、疮疡肿毒、丝虫病
没食子,二子龙牡散,治血痢腹痛、盗汗、痔疮下血、小儿口疮、下痢
夜关门,五草止痢汤,治急性腹泻、肾虚遗尿 白浊 糖尿病、溃疡病 小便不通 小儿面目发黄、慢性气管炎、视力减退
碧桃干,碧桃二黄汤,治自汗、盗汗、妊娠下血、内伤吐血
糯稻根,黄玉糯米汤,治自汗、盗汗、肾炎、蛋白尿、口渴、丝虫病
金樱根,,治遗精、急性阑尾炎、小儿遗尿、胃痛、跌打损伤
雄黄,固齿散,治缠喉风、咽喉肿痛、腮腺炎、破伤风、疟疾、癫痫、杨梅疮、血吸虫病、肠道寄生虫病、带状疮疹、毒蛇咬伤
轻粉,羌活散,治疥疮、疥癣、黄水疮、杨梅疮、下疳、风虫牙疳、水肿胀满
枯矾,一扫光,治痈肿疮毒、湿疹疥癣、牛皮癣、鹅口疮、?耳、吐衄出血、癫狂、手足多汗、久泻不止
毛茛,猴马白贝散,治疟疾、黄疸、牙痛、偏头痛、急性肾炎
蟾蜍,蟾砂散,治疮肿、瘰疬、痈疽、疔毒、麻风、疳积、走马牙疳、胸壁淋巴结核
马钱子,斑马散,治阴疽流注、瘰疠痰核、疔疖、枪伤、风湿顽痹、喉痹、骨折、狂犬病
硫黄,巴附丸,治疥疮、顽癣、天泡疮、阴蚀瘙痒、阳痿、小便频数、寒喘、便秘、冷泻、脂溢性皮炎、结肠炎、偏头痛、胃痛
松脂,延寿丹,治痈疽、疮疥、湿疮、白秃疮、各种肿毒、慢性气管炎、肾经不足
砒霜,雪粉丸,治痔疮、瘰疠、瘘管、哮喘、顽癣、气逆喘息、走马牙疳
水银,,红升丹、治疥疮、恶疮、癣疮、梅毒、酒?鼻、白癜风、骨髓炎
孩儿茶,幼科吹口散,治口疮、牙疳、湿疮、湿疹、下疳阴疮、扁桃体炎、子宫颈糜烂、坐骨神经痛、肋骨神经痛
木鳖子,地仙丸,治痈疽、痔疮、癫痫、小儿久痢、跌扑损伤、两耳热痛
蚤休,定游汤,治痈肿、疔疮、风毒、小儿惊风、腮腺炎、乳痈、白喉、慢性气管炎、梦游症
石灰,金疮桃花散,治痔疮、臁疮、湿疹、气痛、外伤出血、热疮、痱子
密陀僧,擦药方,治干、湿癣，花斑癣、钱癣、湿疹、多骨疮、臁疮、口舌生疮、脚丫湿烂、阴汗湿痒、眼睑炎
铅丹,葛根丸,治黄水疮、臁疮、风癣疥癞、痈疽发背、疟疾、目翳、消渴、惊悸癫狂
炉甘石,白石散,治疮疡不收、口疮、眼睑炎、中耳炎、眼〓赤烂
硼砂,砂淋丸,治鹅口疮、缠喉风、喉痹、口舌生疮、久咳声哑、乳头皲裂、目赤肿痛、砂淋、石淋
绿矾,伐木丸,治秃头疮、疥疮、趾甲生疮、舌肿、钩虫病、黄肿病
露蜂房,温风散,治瘰疠、附骨痈、头癣、风疹瘙痒、风痹、龋齿痛、脉管炎
血竭,七厘散,治疮疡破溃、白虎风、跌打损伤、骨折伤筋、妇女瘀血经闭、产后瘀阻、心腹痛、腹中血块、水火烫伤
樟脑,熨敷方,治疥癣疮痒、疥疮、冻疮、小儿秃疮、脚烂、牙痛、热病神昏、骨质增生症
大风子,手癣方,治麻风、梅毒、疥疮、顽癣、手足癣、湿疹、荨庥疹、酒?鼻
川槿皮,鹅掌风浸剂,治顽癣、牛皮癣、脚癣、铜钱癣、疥癣、脱肛、甲癣、鹅掌风
扛板归,归海止咳散,治痈疽、黄水疮 湿疹、瘰疠、麻网、坐板疮、蛇咬伤、关节痛、扁桃体炎、百日咳、慢性气管炎
九节风,五仙梅花洒,治外伤骨折、劳伤腰痛、风湿关节炎、感冒、烫火伤
乌蔹莓,二莓解毒汤,治肿毒、发背、乳痈、恶疮、九子疡、喉痹、肺痨咳嗽、指头炎
无名异,封口金疮散,治跌打外伤、骨折、臁疮、消渴、脚气痛
银朱,朱砂膏,治顽疮、杨梅疮、癣疮、臁疮、咽喉痛、反胃、小儿多啼
藤黄,黎峒丸,治痈肿、顽癣、癞痢头、跌打损伤、刀斧伤、汤火伤
雷公藤,雷公祛风饮,治麻风病、类风湿关节炎、腰带疮、疝气
蝮蛇,蝮蛇攻毒油,治晚期麻风、破伤风、神经性皮炎、淋巴结核、瘭疮、疥疮、湿疹、肿毒、创伤、胃痉挛
铅粉,甘草粉蜜汤,治黄水疮、〓疮、阴疮、疥疮、干癣、疳痢、五色痢、蛔虫病、骨折筋断
白丁香,益黄散,治痈疽、疮癣、阴黄、破伤风、阳痿、小儿呕泻
亚麻子,醉仙散,治隐疹、瘙痒、脱发、咳嗽气喘
升药,升梅拔毒散,治痈疽、发背、疔毒恶疮、梅毒下疳
枫杨,,治疥疮、顽癣、趾缝湿烂、癞痢头、膝关节痛、烧伤
钩吻,钩吻败毒散,治瘰疠、痈肿、疥癞、瘭疽、风湿关节痛
云实,云萎驱虫丸,治丹毒、腿部脓肿、风湿骨痛、产后恶露不尽、〓下不止
梧桐叶,梧桐濯足汤,治肿毒、痔疮、热淋、骨折、泄泻不止
宝盖草,接骨草散,治跌打损伤、淋巴结核、半身不遂、手足红肿、骨折伤筋、妇人两腿生核
野棉花根,,治痈疽、对口疮、蛔虫、钩虫病、胁痛、疟疾、痢疾
抱石莲,,治疔疮、跌打损伤、骨髓炎、胆囊炎、臌胀、黄疸、肺结核、咯血
绿葡萄,,治无名肿毒、疮疡肿毒、跌打肿痛、骨折、头晕头痛、枪伤、水火烫伤
四方麻,,治瘰疠、痄腮、口疮、黄疸、尿血、湿疹、烫伤、火眼、蛇咬伤、足生沙虫
冬青叶,,治痈毒、菌毒、砒霜、雷公藤中毒、骨折、百日咳
南蛇藤叶,,治蝮蛇咬伤、五步蛇咬伤、毒蛇咬伤、风湿骨痛
杏叶防风,,治蛇咬伤、颈淋巴结核、胃气痛
野芋,,治毒蛇咬伤、蜈蚣、黄蜂、土鳌虫咬伤、急性淋巴腺炎
山白菊,,治蕲蛇、蝮蛇咬伤、鼻衄、感冒发热、老年慢性气管炎
毛慈姑,,治蛇、虫、犬、兽、蜂咬伤，痈疽恶疮、砒石、河豚中毒、疔肿、黄疸、淋巴结、虎口生疮、胃痛
山乌桕根,,治毒蛇咬伤、痔疮、皮肤湿痒、白浊
蛇地钱,,治蛇咬伤、烫伤、老疮、背痈、指疔、无名肿毒
蛇总管,,治各种毒蛇咬伤、风热咳嗽
苦菜,,治朴蛇瘴、壶蜂螯伤、对口恶疮、肝硬化、小儿疳积
算盘子叶,,治毒蛇、蜈蚣咬伤、乳腺炎、喉痈
苦地胆,,治蛇咬伤、脚气、鼻出血、腋下肿毒
山苦瓜,,治毒蛇、黄蜂、蜈蚣、毒虫咬伤、痈疖、跌打扭伤、大肠下血
紫竹根,,治疯狗咬伤、毒发、骨节痛、狂犬病
九节子,,治毒蛇咬伤、小儿风热惊风、感冒咳嗽、百日咳
九头狮子草,,治毒蛇咬伤、无名肿毒、疔疮、白喉、乳蛾、痔疮、咯血、臭虫、小儿惊风
山海螺,,治毒蛇咬伤、肺痈、肠痈、乳蛾、阴虚头痛
翻天王,,治毒蛇咬伤、无名肿毒、小儿胎毒、婴儿湿疹、劳损腹痛
翻天印,,治毒蛇咬伤、腮腺炎、咽喉肿痛
华山矾,,治毒蛇、蜈蚣咬伤、乳腺炎、痢疾、刀斧伤
蛇附子,,治银环蛇、五步蛇咬伤、小儿高热、肺炎、肝炎
人参,人参补肾汤,治元气欲脱、食欲不振、喘咳、哮喘、身热口渴、吐血下血、消渴、惊悸健忘、阳虚、血虚、肝炎使用激素反应、呼吸功能不全、子宫颈糜烂、恶性肿瘤
党参,钟乳散,治脾胃虚弱、喘促气急、麻风病、心律失常、早搏、高脂血症、血虚痿黄、泻痢、食管憩室、低血压
黄芪,补中益气汤,治脾肺气虚、食少便溏、气虚阳衰、久泻脱肛、便血骨漏、自汗、盗汗、痈疽不溃、浮肿、中风、消渴、风湿、尿血、便秘、肾炎、乙肝、早搏、硬脑
白术,痛泻要方,治脾虚食少、脘腹冷痛、痰饮水肿、枯瘦、自汗、胎动不安、气虚、便秘、久泻
山药,薯蓣丸,治久咳虚喘、食少纳呆、遗精盗汗、腰膝冷痛、小便频数、白带过多、烦渴、消渴、项后结核、消化不良、糖尿病、高血糖
甘草,复脉汤,治食少便溏、气喘咳嗽、失眠心悸、四肢挛急、室性早搏，胃、十二指肠溃疡，痈疽疮毒、咽喉肿痛，食物、药物中毒
太子参,地骨皮饮,治病后虚弱、津伤口渴、肺虚咳嗽、心悸失眠、崩漏不止、慢性肝炎、小儿夏季热
扁豆,香薷散,治脾虚泄泻、暑湿伤中、风湿关节痛、伤暑眩晕、疟疾
大枣,甘麦大枣汤,治脾胃虚弱、血虚痿黄、卒急心痛、痰饮水泄、胸闷心烦、小便不利、癔病失眠、紫癜、输血反应
蜂蜜,琼玉膏,治久病体虚、便秘、肺燥干咳、高血压、寒疝腹痛，胃、十二指肠溃疡，乌头、附子毒
黄精,温阳利水饮,治肺结核咳嗽、干咳无痰、精虚发白、胃热口渴、精血亏虚、大便干燥、消渴、低血压、百日咳、冠心病、糖尿病、少年近视
假地兰,,治气虚耳鸣、病后耳聋、夜梦遗精、虚弱气坠、四肢无力、麻疹不透
陈仓米,附子汤,治病后虚弱、反胃嗝气、暑月吐泻、噤口痢、一切恶疮
头晕药,三炎煎,治虚弱自汗、头晕头痛、肾亏阳痿、自汗、咳嗽、月经不调
鹿茸,鹿茸丸,治遗精尿频、阳痿早泄、头晕耳鸣、失眠健忘、尿血、崩漏出血、阴疽内陷、贫血、妇女白带过多、遗尿、尿路结石
补骨脂,四神丸,治阳痿早泄、腰膝冷痛、尿频遗尿、滑精、盗汗、久泻便溏、虚寒气喘、阴道滴虫病、子宫内膜出血
杜仲,杜仲丸,治阳痿尿频、头晕目眩、中风挛急、骨折、筋断、高血压、小儿麻痹后遗症、胎动不安
续断,太山盘石散,治腹痛、崩漏失血、吐血、衄血、尿血、乳汁不下、乳痈、跌打损伤、骨折、金疮
淫羊藿,固真丸,治肾虚阳痿、女性性淡漠症、更年期综合症、中风、小儿麻痹后遗症、妇女月经不调、慢性气管炎
巴戟天,温肾散,治肾虚阳痿、滑精早泄、精冷不育、子宫久冷、月经不调、腰痛、风湿痛、小便频数、白浊
肉苁蓉,肉苁蓉丸,治遗精滑精、阳痿早泄、月经量少、腰膝冷痛、宫冷不育、肾虚白浊
胡桃肉,草四神煎,治肾虚腰痛 耳鸣遗精 肠燥便秘 久咳气喘、麻风结节 赤痢不止、肝硬化腹水 象皮腿 囟门肿胀
冬虫夏草,加味天雄散,治肾虚阳痿、遗精、自汗、病后虚损、贫血、劳嗽咯血、恶性肿瘤
菟丝子,菟丝子丸,治遗精滑精、早泄、白浊、久泻便溏、膏淋、小便不禁、胎漏下血、肾虚腰痛、红疖疱疮
葫芦巴,葫芦巴丸,治肾虚阳衰、腹泻胀痛、寒疝、脚气、气攻头痛、膀胱气
沙苑子,冲和汤,治遗精早泄、腰膝酸痛、头晕眼花、目暗不明、尿频、饮食不消、精滑不禁
韭菜子,玉真丸,治肾虚阳痿、梦遗滑精、遗尿尿频、跌伤骨折、玉茎强硬不痿、创伤
狗脊,韭子丸,治老人尿多、腰背强痛、小便过多、半身不遂、一切风疾、外伤出血
骨碎补,菟丝子丸〈又方〉,治肾虚腰痛、耳鸣耳聋、骨折、牙痛、久泻、斑秃、骨疽、咳嗽、阑尾炎、跌伤筋骨、链霉素毒付反应
锁阳,虎潜丸,治阳痿、早泄、遗精、大便燥结、泌尿系感染、胃痛、子宫下垂
阳起石,阳起石丸,治遗精滑精、阳痿早泄、阴痿阴汗、月经失调
蛇床子,安肾丸,治阳痿 妇女宫冷 阴痒 滴虫性阴道炎 寒湿带下 过敏性皮炎 漆疮 阴囊湿疹 小儿恶疮、湿痹腰痛
楮实,楮石丸,治阳痿、腰膝酸软、头晕眼花、耳鸣眼雾、水肿、小便不利
鹿角胶,龟鹿二仙胶,治腰酸腿软、耳聋目花 自汗盗汗、妊娠胎动、梦泄、妊娠胎动、鹤膝风、崩漏 吐血 宫冷不孕
钟乳石,钟乳丸,治阳痿遗精、冷哮痰喘、腰痛脚痹、乳汁不下、下元虚损
鹿衔草,抗骨质增生丸,治肾虚腰痛、宫寒腹痛、肺结核咯血、吐血、衄血、遗尿、风湿性关节炎、脊髓炎、颈椎病、骨质增生
仙茅,九子丸,治阳痿、遗尿、小便频数、腰脚无力、耳鸣、久泻、妇女更年期综合症
益智仁,缩泉丸,治遗尿、尿频、梦泻、腹痛吐泻、小便赤浊、疝痛
千斤拔,千斤活血汤,治风湿骨痛、腰脊劳损、偏瘫痿痹、红白喉蛾、牙痈、牙痛、产后关节痛
紫梢花,宽筋散,治阳痿、阴痒生疮、小便滑数
天雄,天雄散,治肾虚阳痿、小便频数、耳鸣健忘、腰背脚跟痛、风寒湿痹
原蚕蛾,助阳丸,治遗精遗尿、精清精冷、阳痿、外伤出血、玉枕疮
海狗肾,补肾腽肭脐丸,治阳痿早泄、腰膝冷痛、五劳七伤、大便溏泻
蛤蚧,人参蛤蚧散,治阳痿、滑精、肺虚、肺痨咳喘
当归,当归六黄汤,治经闭痛经、瘀血腹痛、月经不调、产后败血、跌打损伤、脑血栓、附骨疽、关节痛、白虎风、痈疽溃疡、肠梗阻、心悸失眠、盗汗
熟地,四物汤,治心悸失眠、盗汗、遗精、耳鸣耳聋、须发早白、小便频数、气道噎塞、胃痛吐酸
何首乌,首乌六味汤,治高血压、冠心病、高胆固醇症、脑血管硬化、消渴、肠燥便秘、久疟、疝气、瘿肿、疔疮、痈疽、瘰疠、风湿关节痛、精神分裂症、须发早白
白芍,痛泻要方,治虚风内动、头痛眩晕、肠鸣泻痢、里急后重、多汗恶风、盗汗、风毒、妇女月经不调、骨质增生、肝硬化腹水、脚气
阿胶,补肺阿胶汤,治咳嗽气喘、吐血、衄血、便血、心烦不眠、手足?疭、血虚晕眩、月脂过多、崩漏下血、妊娠腹痛、产后便秘
桑椹,桑椹合剂,治腰膝酸软、头昏耳鸣、须发早白、失眠多梦、内热消渴、大便秘结、乙型肝炎
紫河车,大造丸,治精血亏虚、阳痿早泄、心悸怔忡、头晕耳鸣、盗汗遗精、月经不调、小产、难产、久咳虚喘、再生障碍性贫血、支气管哮喘
棉花根,棉根止咳汤,治体虚咳嗽、贫血、子宫脱垂、小儿营养不良、慢性气管炎、肺结核、食道癌
奶参,,治血虚气弱、乳汁不足、咳嗽痰多、肺痈、肠痈、乳蛾、毒蛇咬伤
麦冬,生脉散,治阴虚血亏、劳嗽咳血、便秘、百日咳、吐血、衄血、咽喉不利、心动过缓、心率失常、感染性休克、小儿厌食症
枸杞子,复盆子丸,治腰膝酸软、遗精盗汗、未老先衰、闭经、不孕、消渴、头晕目眩、阴虚劳嗽、小便频数、男性不育、乙型肝炎
龟板,大补阴丸,治盗汗遗精、头晕目眩、崩漏、月经过多、梦泄、失眠、健忘、痔疮、小儿囟门不合
鳖甲,青蒿鳖甲汤,治热病伤阴、骨蒸劳热、痉厥、久疟、痔疮、吐血、月经不调
石斛,清暑益气汤,治口干烦渴、胃脘疼痛、消渴、自汗、腰膝酸软、目暗不明、雀目
沙参,一贯煎,治肺热燥咳、咯血、盗汗、烦渴、食欲不振、肺痈、惊烦
玉竹,棘刺丸,治肺热燥咳、津伤口渴、阴虚外感、自汗盗汗、赤眼涩痛
天冬,天王补心丹,治肺痈、消渴、吐血、咯血、面目浮肿、肠燥便秘、咽喉肿痛、劳嗽咳血
旱莲草,生蒲黄汤,治头晕目眩、腰膝酸痛、须发早白、吐衄尿血、崩漏、白浊，胃、十二指肠溃疡，菌痢、肠出血、子宫出血
女贞子,脱发方,治阴虚发热、头昏目眩、须发早白、目暗不明、神经衰弱、失眠、瘰疠、火烫伤
黑脂麻,扶桑丸,治须发早白、头晕眼花、肠燥便秘、风湿、赤淋、阴部湿痒、翻花疮
鸡子黄,百合鸡子汤,治心烦不眠、胃逆呕吐、虚劳吐血、麻风溃疡、皮肤湿疹、小儿头疮
人尿,白通加猪胆汁汤,治肺痿、产后血晕、骨蒸发热、厥逆干呕、崩漏
秋石,秋石四精丸,治虚劳、白浊、遗精、小便频数、膏淋、精散、赤白带下
乌骨鸡,生干地黄散,治虚劳血气、赤白带下、遗精白浊、消瘦、盗汗、咳血、劳伤、滑泄、妇女不孕症
盘龙参,,治阳痿、病后虚弱、糖尿病、心胃病、汤火伤
白花蛇舌草,理气化结汤,治胃癌、食道癌、直肠癌、阑尾炎、肾炎、胆结石、盆腔炎、附件炎、跌打损伤
白英,理胃化结汤,治鼻咽癌、子宫颈癌、食道癌、瘰疠、乳痈、黄疸、淋巴结核、肝脓肿、纤维瘤、皮肤病、关节炎
山豆根,清蛾汤,治肝癌、食道癌、咽喉肿痛、肺炎、乙型肝炎、钩端螺旋体、银屑病
蒲葵,蒲葵消瘤散,治子宫颈癌、声带癌、膀胱癌、喉癌、肝癌、消化道癌、水肿、鼻咽癌、脑瘤、热淋
急性子,内外损伤方,治胃癌、食道癌、溃疡、难产、肾囊溃烂、丝虫病、小儿痞积、跌打损伤、肚腹内伤
黄药子,通阻3号,治食道癌、纵膈肌癌、瘿瘤、胃痛、疝气、吐血衄血、扭伤、无名肿毒
半枝莲,杀癌合剂1号,治肝癌、鼻咽癌、肺癌、肠癌、胃癌、乳岩、恶性肿瘤、咽喉痛、扁桃体炎、跌打损伤
半边莲,半星合剂,治肺癌、肝癌、阴茎癌、黄疸水肿、臌胀、血防“846”链霉素反应
野菊花,野菊软坚汤,治肺癌、胰腺癌、肺结核、高血压、疔疮肿毒、咽喉肿痛、痈疽脓疡、肺炎、支气管炎、阑尾炎、肠风、头痛
蟾酥,蟾酥丸,治胃癌、直肠癌、白血病、喉痹、咽喉肿痛、瘰疠、腹痛吐泻、疔疮肿毒、发背痈疽、各种恶疮
斑蝥,神效癣药,治肝癌、贲门癌、胰腺癌、阴疽、流注、瘰疠、恶疮、牛皮癣、风湿痛、神经痛、疟疾、痈疽、症瘕、狂犬咬伤
昆布,宫症汤,治胃癌、鼻咽癌、食道癌、淋巴转移癌、瘰疠痰核、瘿瘤、胁下肿块、膈气、睾丸肿痛、脚气水肿
硇砂,消癌散,治胃癌、食道癌、直肠癌、痈疽肿毒、月经不通、咳吐不利、喉痹、腹胁胀满、气攻心痛、反胃呕逆、目生胬肉、鼻中息肉
石蒜,石蒜利水散,治子宫颈癌、水肿、肺结核、痔痛、痰火
铁树叶,铁乌止痢汤,治子宫颈癌、肛门癌、赤痢、便血、心胃气痛、难产
金果榄,玉枢丹,治血管瘤、脂肪瘤、卵巢恶性肿瘤、食道癌、痈疽肿毒、恶疮、各种炎症
猫爪草,百参汤,治声带癌、淋巴肉瘤、淋巴结核、瘰疠、疟疾
菝葜,菝葜散,治卵巢恶性肿瘤、胃癌、食管癌、风湿关节痛、筋骨痛、淋病、吐血、子宫脱垂
薏苡仁,加味八珍汤,治胃癌、子宫癌、喉癌、直肠癌、癌症胸腹水、绒毛膜上皮癌、肺痈、肠痈、湿痹、泄泻、头痛、水肿脚气、夜盲、蛔虫病、坐骨神经痛、鞘膜积液
野百合,养阴清肺消积汤,治胃癌、子宫颈癌、肺癌、疮疖
卷柏,软坚缩脾汤,治肝癌、胃癌、食道癌、骨癌、绒毛上皮癌、癫痫、便血、闭经、腹痛、哮喘、跌打损伤、妇女血瘕不育、子宫肌瘤
羊蹄根,羊蹄乌贼汤,治胃溃疡出血、淋病、干、湿癣，血小板减少症、疥疮、慢性气管炎
龙葵,龙葵合剂,治子宫癌、卵巢癌、肝癌、肺癌、鼻咽癌、血崩、吐血、瘰疠、痈疽恶疮、跌打扭筋
凤尾草,补肾巴戟丸,治直肠癌、子宫出血、肝炎、结膜炎、痛经、痢疾、尿路感染、瘰疠、咳嗽气喘、流感高热、赤白带下、狂犬、蛇咬伤
垂盆草,,治卵巢恶性肿瘤、肺癌、子宫脱垂、湿热黄疸、狂犬咬伤
野鸦椿,野鸦椿汤,治寒疝腹痛、睾丸肿大、产褥热、跌打损伤、脱肛、风疹
魔芋,魔芋抗癌汤,治甲状腺癌、淋巴肉瘤、鼻咽癌、脑癌、外阴癌、腹内肿块、头上痈疽、跌打扭伤、外伤、脚抽筋、毒蛇咬伤
黎罗根,一扫光汤,治血管瘤、胃癌、大肠癌、各种疮毒、癣疮、蛔虫病
三尖杉,,治淋巴肉瘤、肝癌、绒毛膜上皮癌、恶性葡萄胎、淋病、食积、产后腹胀
复盆子根,复盆饮,治乳腺癌、呕逆不食、肩疖、烫火伤
